Error,Epocas,Class
0.0060410928728581005,19240,Train error
0.005916554273586441,19240,Test error
0.0057764620027069506,19260,Train error
0.005573420970039794,19260,Test error
0.00673885734183079,19280,Train error
0.006477866009972097,19280,Test error
0.005809892208310556,19300,Train error
0.00554991777122103,19300,Test error
0.0056703309742938334,19320,Train error
0.005504303074847039,19320,Test error
0.005633430437113756,19340,Train error
0.005604269321643914,19340,Test error
0.0056101341892949895,19360,Train error
0.005509163249038214,19360,Test error
0.005983962774858233,19380,Train error
0.006048660541396122,19380,Test error
0.005770464371392468,19400,Train error
0.0056032407040794195,19400,Test error
0.008511683757157967,19420,Train error
0.008195185340566404,19420,Test error
0.005694926992623692,19440,Train error
0.00572905740652499,19440,Test error
0.005823430807278164,19460,Train error
0.005740084598459667,19460,Test error
0.007096287923280922,19480,Train error
0.007127181572287186,19480,Test error
0.005657193936176425,19500,Train error
0.005546919153871547,19500,Test error
0.005616848979517379,19520,Train error
0.005562267994396458,19520,Test error
0.006974510732024632,19540,Train error
0.006762798622929746,19540,Test error
0.006435555718653478,19560,Train error
0.006233424898393392,19560,Test error
0.006605551734848541,19580,Train error
0.006354205920248333,19580,Test error
0.005635952266663574,19600,Train error
0.0055618749518068595,19600,Test error
0.005640539891646531,19620,Train error
0.005589346450908372,19620,Test error
0.005600960849914201,19640,Train error
0.0055501386482408955,19640,Test error
0.005644634838300058,19660,Train error
0.0055718401490563955,19660,Test error
0.005624231833259836,19680,Train error
0.005555832359485754,19680,Test error
0.005650204415192639,19700,Train error
0.005576957562224221,19700,Test error
0.005925000270616353,19720,Train error
0.005997455002670032,19720,Test error
0.006665184148356218,19740,Train error
0.006699010924146515,19740,Test error
0.005681315488653713,19760,Train error
0.005656807637434205,19760,Test error
0.006048467626916476,19780,Train error
0.0058759359939213,19780,Test error
0.006303979530417752,19800,Train error
0.006033313995654565,19800,Test error
0.00602243979602945,19820,Train error
0.0060151854049513296,19820,Test error
0.005695426155314061,19840,Train error
0.0056129552606101335,19840,Test error
0.0063543489288004,19860,Train error
0.006152230347877224,19860,Test error
0.006031342254200969,19880,Train error
0.005794419559715528,19880,Test error
0.005640255858031845,19900,Train error
0.005495887306519399,19900,Test error
0.005883020595291291,19920,Train error
0.0056909258644559065,19920,Test error
0.006166431559210096,19940,Train error
0.006106156235475782,19940,Test error
0.006612889671016101,19960,Train error
0.006587486635698325,19960,Test error
0.0056295981556028244,19980,Train error
0.00553219084326259,19980,Test error
0.005769711685654029,20000,Train error
0.00581655552932367,20000,Test error
0.005606992970838355,20020,Train error
0.005559199302915496,20020,Test error
0.00712674254333591,20040,Train error
0.00687741789285238,20040,Test error
0.005850881316552887,20060,Train error
0.005884904697142623,20060,Test error
0.006438267345879414,20080,Train error
0.006274160345593535,20080,Test error
0.005809236831614332,20100,Train error
0.005774287981695149,20100,Test error
0.006060695530449846,20120,Train error
0.006010322680614045,20120,Test error
0.006244891891227683,20140,Train error
0.006256902972866472,20140,Test error
0.005584642138477237,20160,Train error
0.005474994592313051,20160,Test error
0.005672982552125987,20180,Train error
0.005650655299896558,20180,Test error
0.00579860407758507,20200,Train error
0.00574597166417621,20200,Test error
0.00569441444028606,20220,Train error
0.0056309245220899865,20220,Test error
0.005598441445961401,20240,Train error
0.005590785552288269,20240,Test error
0.005822767581398912,20260,Train error
0.005777348275032844,20260,Test error
0.005742215557893323,20280,Train error
0.005753663061678229,20280,Test error
0.005862313291012031,20300,Train error
0.005881316258403226,20300,Test error
0.005588283042518252,20320,Train error
0.00545703469145513,20320,Test error
0.007976274007201556,20340,Train error
0.007690374591824427,20340,Test error
0.00673034353177591,20360,Train error
0.0065950540767279,20360,Test error
0.005745759217300773,20380,Train error
0.005684246263600639,20380,Test error
0.0067178135003184,20400,Train error
0.006776060021858595,20400,Test error
0.006301982263826762,20420,Train error
0.006347917272628596,20420,Test error
0.006429979078054446,20440,Train error
0.006242351896010513,20440,Test error
0.005599951500519708,20460,Train error
0.0054814372710178675,20460,Test error
0.0055799707030530915,20480,Train error
0.005446624924838428,20480,Test error
0.00559386934658817,20500,Train error
0.005488032955748745,20500,Test error
0.006022672978951515,20520,Train error
0.0059955072229662,20520,Test error
0.006036043482895056,20540,Train error
0.005838869971576866,20540,Test error
0.0058604548498810615,20560,Train error
0.005834940425913863,20560,Test error
0.005801821800742148,20580,Train error
0.005724186277600044,20580,Test error
0.005751181123821786,20600,Train error
0.005680078453457801,20600,Test error
0.005671162771431162,20620,Train error
0.005713818295673562,20620,Test error
0.0055859588160373196,20640,Train error
0.005556013411179187,20640,Test error
0.005721055991765151,20660,Train error
0.005624770400255475,20660,Test error
0.0058103544743405115,20680,Train error
0.005852166623654863,20680,Test error
0.005589594669613633,20700,Train error
0.005439099511931195,20700,Test error
0.008913799741189514,20720,Train error
0.009007778469626132,20720,Test error
0.005619011873422556,20740,Train error
0.00565108707995314,20740,Test error
0.005597357521576217,20760,Train error
0.005565888604186118,20760,Test error
0.005571547432473745,20780,Train error
0.005557706290536875,20780,Test error
0.005621507955282856,20800,Train error
0.0056498717931775565,20800,Test error
0.006307412754077199,20820,Train error
0.006203954551625785,20820,Test error
0.006229867694373567,20840,Train error
0.006365009750577406,20840,Test error
0.007533352243902905,20860,Train error
0.0073616124289014526,20860,Test error
0.005683651546230232,20880,Train error
0.005726411836711114,20880,Test error
0.006140918610081236,20900,Train error
0.006181603461474149,20900,Test error
0.0073230926045184715,20920,Train error
0.00746288585464514,20920,Test error
0.005619015298638742,20940,Train error
0.00557599896362581,20940,Test error
0.009611955613745943,20960,Train error
0.009328590884405075,20960,Test error
0.0057570050570092115,20980,Train error
0.005548327854839952,20980,Test error
0.006356335848347617,21000,Train error
0.006134799151424199,21000,Test error
0.006136773495230356,21020,Train error
0.005877839598484975,21020,Test error
0.005660675272538238,21040,Train error
0.005526516815512179,21040,Test error
0.0065601051790115696,21060,Train error
0.006561076255124142,21060,Test error
0.006776263174803215,21080,Train error
0.0068308218770270395,21080,Test error
0.005894512511878079,21100,Train error
0.005738658066778631,21100,Test error
0.0062325832486213924,21120,Train error
0.0063161198439150865,21120,Test error
0.006191221894278207,21140,Train error
0.006060749245410786,21140,Test error
0.005560097176474812,21160,Train error
0.005596463408705049,21160,Test error
0.005801961173435007,21180,Train error
0.005709548865438435,21180,Test error
0.006194290933920788,21200,Train error
0.006303827007104138,21200,Test error
0.0055602216447463194,21220,Train error
0.005583304343333109,21220,Test error
0.005649816838290882,21240,Train error
0.005614797787491839,21240,Test error
0.007604641249850324,21260,Train error
0.0074348519264097555,21260,Test error
0.005577467711973723,21280,Train error
0.005592242506329424,21280,Test error
0.006576245789438679,21300,Train error
0.006704894941024935,21300,Test error
0.005602951504802409,21320,Train error
0.005422527130085166,21320,Test error
0.006647934415794908,21340,Train error
0.006477056269975517,21340,Test error
0.005849811711060888,21360,Train error
0.005779930834729477,21360,Test error
0.005562687442168526,21380,Train error
0.0055777100277860925,21380,Test error
0.005907440862949044,21400,Train error
0.00594144726082797,21400,Test error
0.005633936573037155,21420,Train error
0.005503482425972566,21420,Test error
0.005603532854120627,21440,Train error
0.005523512453795498,21440,Test error
0.005568337936700559,21460,Train error
0.005517559896396658,21460,Test error
0.005569976114481488,21480,Train error
0.00560603319034057,21480,Test error
0.006356091809262136,21500,Train error
0.0064616867885937635,21500,Test error
0.005569473809731417,21520,Train error
0.005525670635306091,21520,Test error
0.0076377073905178755,21540,Train error
0.007387814250615644,21540,Test error
0.0061166288183319584,21560,Train error
0.005978467068494547,21560,Test error
0.00658878809255831,21580,Train error
0.006707240627194021,21580,Test error
0.005895157693053517,21600,Train error
0.005824313920294423,21600,Test error
0.007915691599861831,21620,Train error
0.007748002352523247,21620,Test error
0.006514709023569646,21640,Train error
0.006731411622029756,21640,Test error
0.005758229124901278,21660,Train error
0.005679719234601473,21660,Test error
0.007551458852121774,21680,Train error
0.007643656173520925,21680,Test error
0.005554616933417517,21700,Train error
0.005428487869470202,21700,Test error
0.005705117659554614,21720,Train error
0.005565562863838809,21720,Test error
0.005578596883678609,21740,Train error
0.005538795605303531,21740,Test error
0.006430092385727498,21760,Train error
0.006437772826181857,21760,Test error
0.0056081956093045225,21780,Train error
0.0055075302359161755,21780,Test error
0.007371293996824159,21800,Train error
0.007253231245493375,21800,Test error
0.006487946511626147,21820,Train error
0.006569208131501854,21820,Test error
0.0055422700843355795,21840,Train error
0.005384155512683807,21840,Test error
0.0056343316318777596,21860,Train error
0.005516218469523135,21860,Test error
0.005557454788318533,21880,Train error
0.005485930228333129,21880,Test error
0.005866848982401281,21900,Train error
0.005645297500193086,21900,Test error
0.0063145343592930754,21920,Train error
0.006033464312743964,21920,Test error
0.005651897981049809,21940,Train error
0.005578109898494986,21940,Test error
0.005688099792384161,21960,Train error
0.005606626841464297,21960,Test error
0.008847736586812236,21980,Train error
0.008571093748540586,21980,Test error
0.005668071262895197,22000,Train error
0.00559470430057806,22000,Test error
0.00560840701658588,22020,Train error
0.005559727868517053,22020,Test error
0.006379625236326522,22040,Train error
0.006369231225595965,22040,Test error
0.005564529108384411,22060,Train error
0.005493539416033117,22060,Test error
0.006180400458177362,22080,Train error
0.006228088631639435,22080,Test error
0.005698047619961193,22100,Train error
0.005740400139970795,22100,Test error
0.005597524481520825,22120,Train error
0.005569339002995882,22120,Test error
0.006655040200805326,22140,Train error
0.00673348785622121,22140,Test error
0.005536010320443292,22160,Train error
0.005515599838863559,22160,Test error
0.007811095195421674,22180,Train error
0.007520170489070719,22180,Test error
0.006967996114754967,22200,Train error
0.006686104696675293,22200,Test error
0.005811679114688778,22220,Train error
0.0058523890870275175,22220,Test error
0.005730760633195319,22240,Train error
0.005614818189352332,22240,Test error
0.005717421256848513,22260,Train error
0.005652674956826111,22260,Test error
0.0055800331528002255,22280,Train error
0.005494557593225452,22280,Test error
0.005568570170070222,22300,Train error
0.005302931386112111,22300,Test error
0.00644247498069042,22320,Train error
0.006396013053878838,22320,Test error
0.005882864951637447,22340,Train error
0.0057941430040650095,22340,Test error
0.005549545408637795,22360,Train error
0.005405266252841884,22360,Test error
0.006003090344416627,22380,Train error
0.005836397291508173,22380,Test error
0.005632724615478769,22400,Train error
0.005502311512112426,22400,Test error
0.005596334681483535,22420,Train error
0.005505644508642571,22420,Test error
0.0056949542123531215,22440,Train error
0.005693590608545341,22440,Test error
0.005562534878855051,22460,Train error
0.005616018562025808,22460,Test error
0.006963940380870174,22480,Train error
0.006880433800590849,22480,Test error
0.0064477102589748075,22500,Train error
0.006661596503343519,22500,Test error
0.005546058173055723,22520,Train error
0.005619832549130042,22520,Test error
0.006897897945639936,22540,Train error
0.007086563616137195,22540,Test error
0.006469659626317038,22560,Train error
0.006382283905208454,22560,Test error
0.007636972163340588,22580,Train error
0.007397618633592311,22580,Test error
0.005623624736293996,22600,Train error
0.005495391474597112,22600,Test error
0.006664134624347003,22620,Train error
0.006462040626153318,22620,Test error
0.005547274201157346,22640,Train error
0.005473036061858325,22640,Test error
0.006867836230577944,22660,Train error
0.006550672564374873,22660,Test error
0.00553958019807163,22680,Train error
0.005397026814807559,22680,Test error
0.00585384154262933,22700,Train error
0.005771508065296228,22700,Test error
0.005522858060616347,22720,Train error
0.005446841056672577,22720,Test error
0.005565492165636612,22740,Train error
0.0054555638383384075,22740,Test error
0.005616097118754409,22760,Train error
0.0056020249971043285,22760,Test error
0.005843893845303641,22780,Train error
0.005672144163128699,22780,Test error
0.00555190419096494,22800,Train error
0.005399548183894817,22800,Test error
0.007302843052181373,22820,Train error
0.007305612765767413,22820,Test error
0.006739851352415455,22840,Train error
0.006810943087729997,22840,Test error
0.005830465482382675,22860,Train error
0.005817185151287931,22860,Test error
0.005701259973058239,22880,Train error
0.005537463042933519,22880,Test error
0.0056761259323112505,22900,Train error
0.005567541598947552,22900,Test error
0.006196522875774393,22920,Train error
0.006278098469262861,22920,Test error
0.006022076304679202,22940,Train error
0.006121593148597944,22940,Test error
0.0074795673838969744,22960,Train error
0.007320164249530799,22960,Test error
0.006674933259455498,22980,Train error
0.006509388234313984,22980,Test error
0.005511461759877934,23000,Train error
0.00544281971112251,23000,Test error
0.006067334365273864,23020,Train error
0.00590835029620929,23020,Test error
0.00553627027528799,23040,Train error
0.005450490393247317,23040,Test error
0.007420596883627772,23060,Train error
0.007258374155242288,23060,Test error
0.005790733462864829,23080,Train error
0.0058283632892331735,23080,Test error
0.006105383624388132,23100,Train error
0.006183300538463742,23100,Test error
0.0057938101715955806,23120,Train error
0.0056277173081959375,23120,Test error
0.00596760597156161,23140,Train error
0.005964341689073419,23140,Test error
0.006450201694041131,23160,Train error
0.006159432843183618,23160,Test error
0.006597056933901259,23180,Train error
0.006621313152895086,23180,Test error
0.006022724267259748,23200,Train error
0.006029333184175814,23200,Test error
0.0059521421544862915,23220,Train error
0.0057300591770520085,23220,Test error
0.005515496819435045,23240,Train error
0.005359768154547375,23240,Test error
0.005531375644957794,23260,Train error
0.005276872454396181,23260,Test error
0.007084969323940032,23280,Train error
0.006778044094948011,23280,Test error
0.006440276679733229,23300,Train error
0.006499004173291862,23300,Test error
0.00551155181818365,23320,Train error
0.005459022942887872,23320,Test error
0.009366470992538874,23340,Train error
0.00904553232099407,23340,Test error
0.0057062140153154705,23360,Train error
0.005604408010371792,23360,Test error
0.00573631479521653,23380,Train error
0.005595465139380769,23380,Test error
0.0059960387805203024,23400,Train error
0.006022651094721942,23400,Test error
0.005597672596473468,23420,Train error
0.005438518394471508,23420,Test error
0.006081040261399814,23440,Train error
0.006098374358982531,23440,Test error
0.006040485898700119,23460,Train error
0.005852704539003508,23460,Test error
0.005527998858807789,23480,Train error
0.005353757098944083,23480,Test error
0.007444509422234397,23500,Train error
0.007181104552842351,23500,Test error
0.005517952330702635,23520,Train error
0.005477256232579495,23520,Test error
0.006564309705307881,23540,Train error
0.0066794017839903125,23540,Test error
0.006096306211614467,23560,Train error
0.005900179035059855,23560,Test error
0.005647199922675603,23580,Train error
0.005694283131676629,23580,Test error
0.007711653058233117,23600,Train error
0.0074402524542729895,23600,Test error
0.005585032136034127,23620,Train error
0.005547081483127446,23620,Test error
0.00567301400044542,23640,Train error
0.005582104830235758,23640,Test error
0.006381410792435835,23660,Train error
0.0064081505532339635,23660,Test error
0.005912717883954124,23680,Train error
0.00581660845199746,23680,Test error
0.005504551111254691,23700,Train error
0.005558021160049716,23700,Test error
0.005569856685061509,23720,Train error
0.005765149589262351,23720,Test error
0.006000919800243964,23740,Train error
0.005979480188303223,23740,Test error
0.006874391617433536,23760,Train error
0.006798862520736433,23760,Test error
0.006642427287502777,23780,Train error
0.006585024398596247,23780,Test error
0.006381190204068485,23800,Train error
0.00652139579000689,23800,Test error
0.005787302371640891,23820,Train error
0.005694034853268165,23820,Test error
0.005613318436019975,23840,Train error
0.005606115854572681,23840,Test error
0.007731347714399192,23860,Train error
0.007896868729349098,23860,Test error
0.005504512711831455,23880,Train error
0.005420834874121486,23880,Test error
0.005495404819859491,23900,Train error
0.005405915071159632,23900,Test error
0.0055397070017472235,23920,Train error
0.005505940615719179,23920,Test error
0.007073188224931917,23940,Train error
0.006914482271287341,23940,Test error
0.005515577429879199,23960,Train error
0.005530696289662411,23960,Test error
0.006261948696971772,23980,Train error
0.006418560772556378,23980,Test error
0.005527228855374464,24000,Train error
0.00549939108419647,24000,Test error
0.005493838322959663,24020,Train error
0.005520246748936605,24020,Test error
0.0054954694521133374,24040,Train error
0.005453536394344978,24040,Test error
0.0057233607540755575,24060,Train error
0.005736401259031731,24060,Test error
0.00557355383220967,24080,Train error
0.005484739205049248,24080,Test error
0.007370620815264394,24100,Train error
0.007515431621227014,24100,Test error
0.0057067305072921615,24120,Train error
0.005698142170789322,24120,Test error
0.005486752848134975,24140,Train error
0.005455415654437633,24140,Test error
0.007173278723378797,24160,Train error
0.00727512381504234,24160,Test error
0.006787191997075708,24180,Train error
0.00660615425599227,24180,Test error
0.0054924938274547395,24200,Train error
0.0054695431336602,24200,Test error
0.005541091837618631,24220,Train error
0.005442921020195566,24220,Test error
0.009681404007708307,24240,Train error
0.009897561684329296,24240,Test error
0.006095725902773319,24260,Train error
0.0061680702534829095,24260,Test error
0.005693857195633724,24280,Train error
0.005636694079702984,24280,Test error
0.005488021917060664,24300,Train error
0.005425181378541602,24300,Test error
0.005506499026500203,24320,Train error
0.005543554590972477,24320,Test error
0.005537454703205684,24340,Train error
0.0055634586630390215,24340,Test error
0.00567123016544902,24360,Train error
0.005454283819389457,24360,Test error
0.005587705322496735,24380,Train error
0.0053808996887913085,24380,Test error
0.0054769987651612844,24400,Train error
0.005376613047711091,24400,Test error
0.006145115904304145,24420,Train error
0.005968159912103638,24420,Test error
0.0061988492814864845,24440,Train error
0.006094501292630012,24440,Test error
0.0058937518378224365,24460,Train error
0.005972906889154443,24460,Test error
0.005472953933738152,24480,Train error
0.0054503397203691205,24480,Test error
0.006328518944609221,24500,Train error
0.006135109221506683,24500,Test error
0.006631879855413326,24520,Train error
0.006487541270927095,24520,Test error
0.005755862257383445,24540,Train error
0.005875820898206786,24540,Test error
0.005809810878674248,24560,Train error
0.005812942908396766,24560,Test error
0.006659929033593198,24580,Train error
0.00684568212326904,24580,Test error
0.005994818756537078,24600,Train error
0.005970913530810337,24600,Test error
0.005492476487881014,24620,Train error
0.00554699386708667,24620,Test error
0.005903310227973261,24640,Train error
0.005717766614655315,24640,Test error
0.00562249680356595,24660,Train error
0.0055769288547569025,24660,Test error
0.005735896396975216,24680,Train error
0.005836494223182742,24680,Test error
0.005471389145719956,24700,Train error
0.005400937498046698,24700,Test error
0.005713625469285716,24720,Train error
0.005617229449610323,24720,Test error
0.00589288685620054,24740,Train error
0.005816411787203406,24740,Test error
0.005940883836114466,24760,Train error
0.005810853812776208,24760,Test error
0.00606512874899805,24780,Train error
0.006081920115935824,24780,Test error
0.006364175000347358,24800,Train error
0.006142246955134147,24800,Test error
0.005476266505716894,24820,Train error
0.005343362898968147,24820,Test error
0.005493783663189662,24840,Train error
0.0054703392388390625,24840,Test error
0.005504962381687227,24860,Train error
0.00545845197087422,24860,Test error
0.005525651486148943,24880,Train error
0.005451604764229191,24880,Test error
0.005879738647955078,24900,Train error
0.005863432439621164,24900,Test error
0.006220514456488794,24920,Train error
0.006296092964245105,24920,Test error
0.0054974781318588815,24940,Train error
0.005442791831809333,24940,Test error
0.005741247118656796,24960,Train error
0.005694148706297396,24960,Test error
0.007097545308765683,24980,Train error
0.006873845845748087,24980,Test error
0.005506132168972055,25000,Train error
0.005483355757814397,25000,Test error
0.005724164219491159,25020,Train error
0.005635827564968914,25020,Test error
0.005717325024944865,25040,Train error
0.0057902592061620465,25040,Test error
0.007030583479518531,25060,Train error
0.006815866706807305,25060,Test error
0.006898227349348961,25080,Train error
0.006900247201348958,25080,Test error
0.005567498079687586,25100,Train error
0.005418606539661652,25100,Test error
0.005584915700212434,25120,Train error
0.005622176083478867,25120,Test error
0.007702620892231191,25140,Train error
0.007859543379007574,25140,Test error
0.005563971680878302,25160,Train error
0.005628746509803552,25160,Test error
0.005569255010337106,25180,Train error
0.005552625894089529,25180,Test error
0.0063652786270721375,25200,Train error
0.006528044460580655,25200,Test error
0.006410534629961827,25220,Train error
0.00623640843095628,25220,Test error
0.005962494277848901,25240,Train error
0.005768083651281514,25240,Test error
0.0055202395809302255,25260,Train error
0.005537447317900899,25260,Test error
0.005636391794147504,25280,Train error
0.00565669925202952,25280,Test error
0.005534520507058518,25300,Train error
0.005562469150885194,25300,Test error
0.0054606388139340906,25320,Train error
0.00547361832643263,25320,Test error
0.005453587770381934,25340,Train error
0.00541509612303805,25340,Test error
0.005574287531494655,25360,Train error
0.005588379715063667,25360,Test error
0.006117087981802443,25380,Train error
0.005911923592676873,25380,Test error
0.005507245673664922,25400,Train error
0.005393144116533919,25400,Test error
0.006706736921017235,25420,Train error
0.00650061941373382,25420,Test error
0.00582533444919943,25440,Train error
0.005728902209414102,25440,Test error
0.00788570440394097,25460,Train error
0.008003531869395977,25460,Test error
0.008195976484672804,25480,Train error
0.00844513899525275,25480,Test error
0.005647415492886656,25500,Train error
0.005772031340230391,25500,Test error
0.006050802416502244,25520,Train error
0.0062154035260255855,25520,Test error
0.0056921481944937095,25540,Train error
0.005697735799057452,25540,Test error
0.007048374095177174,25560,Train error
0.007144860991254468,25560,Test error
0.005952676952625646,25580,Train error
0.005998320504635668,25580,Test error
0.005851703344558826,25600,Train error
0.005730017688419156,25600,Test error
0.006002297244394339,25620,Train error
0.005938655562305957,25620,Test error
0.005885349451389256,25640,Train error
0.006030281450043701,25640,Test error
0.0058098544725963125,25660,Train error
0.005825141472041232,25660,Test error
0.006810520012640827,25680,Train error
0.007028637199586924,25680,Test error
0.005794529371296886,25700,Train error
0.005957179558999123,25700,Test error
0.006212830199803548,25720,Train error
0.0064165780012876705,25720,Test error
0.005464003577124296,25740,Train error
0.005509836111913271,25740,Test error
0.005544073450906407,25760,Train error
0.005580718782322568,25760,Test error
0.00546252560612943,25780,Train error
0.00547450785959479,25780,Test error
0.006587829740113227,25800,Train error
0.0067244201456199415,25800,Test error
0.005765892658807877,25820,Train error
0.005891609882767301,25820,Test error
0.005464489574356851,25840,Train error
0.005557711228855946,25840,Test error
0.0055592151126150425,25860,Train error
0.005603891291484346,25860,Test error
0.006102415238152614,25880,Train error
0.006183470733207304,25880,Test error
0.005577253403270246,25900,Train error
0.005592332137875196,25900,Test error
0.005824995260365857,25920,Train error
0.005767173408814063,25920,Test error
0.008817362680773023,25940,Train error
0.009028992235727668,25940,Test error
0.00553597391584266,25960,Train error
0.005470480057095032,25960,Test error
0.006316792248271418,25980,Train error
0.0064520124145961665,25980,Test error
0.005444572886212854,26000,Train error
0.005482769818276536,26000,Test error
0.005809802645355286,26020,Train error
0.005879963422901626,26020,Test error
0.006944562290861139,26040,Train error
0.006691982888490256,26040,Test error
0.0054454838498280735,26060,Train error
0.005316733797566551,26060,Test error
0.006574653797494221,26080,Train error
0.0064334431300835625,26080,Test error
0.005454153843414788,26100,Train error
0.005467124456901497,26100,Test error
0.006471323620015139,26120,Train error
0.00655432277404919,26120,Test error
0.00544755035442045,26140,Train error
0.0053579695776888574,26140,Test error
0.00906026750600731,26160,Train error
0.009280927072135403,26160,Test error
0.005446910086432752,26180,Train error
0.0055097941655507954,26180,Test error
0.005439006033658569,26200,Train error
0.00548988479084113,26200,Test error
0.005607915204346944,26220,Train error
0.005630032906934292,26220,Test error
0.005446477551403054,26240,Train error
0.00546533542105502,26240,Test error
0.005494002655058094,26260,Train error
0.005612050670790382,26260,Test error
0.005580500817441325,26280,Train error
0.005751815998291063,26280,Test error
0.005565729408078774,26300,Train error
0.005689142878688681,26300,Test error
0.00584990379828685,26320,Train error
0.006016082219529509,26320,Test error
0.005428047057776064,26340,Train error
0.005436716009608186,26340,Test error
0.00574449111478686,26360,Train error
0.0057095230389783876,26360,Test error
0.007004638676872939,26380,Train error
0.007148432540447757,26380,Test error
0.005676497711930412,26400,Train error
0.005758978594305491,26400,Test error
0.006548859727042538,26420,Train error
0.006317426286081172,26420,Test error
0.006229456963210134,26440,Train error
0.0060869855072825515,26440,Test error
0.005554871988562947,26460,Train error
0.005442885556222936,26460,Test error
0.0055456179911982624,26480,Train error
0.0055432770021935475,26480,Test error
0.007570417104473531,26500,Train error
0.007784803386053569,26500,Test error
0.0058744413029009875,26520,Train error
0.005818216661138693,26520,Test error
0.005624861132051453,26540,Train error
0.005628947769800411,26540,Test error
0.0057448275818824165,26560,Train error
0.005663799919551734,26560,Test error
0.007970734067849906,26580,Train error
0.007682757770824146,26580,Test error
0.007286034490173883,26600,Train error
0.007412571332319106,26600,Test error
0.006353093742547926,26620,Train error
0.00606341018677237,26620,Test error
0.006017772916422987,26640,Train error
0.006032860010350584,26640,Test error
0.005448051841309858,26660,Train error
0.005339754758204892,26660,Test error
0.005438794541684059,26680,Train error
0.005456518418381992,26680,Test error
0.0057876352352968195,26700,Train error
0.005849320402138852,26700,Test error
0.005495416542779708,26720,Train error
0.0055016096089486695,26720,Test error
0.007973205364377484,26740,Train error
0.007733711169533743,26740,Test error
0.005684414355229156,26760,Train error
0.005789863660904335,26760,Test error
0.005822386615902604,26780,Train error
0.0060147361429611305,26780,Test error
0.005596531609366588,26800,Train error
0.005760810121602669,26800,Test error
0.005672762020175184,26820,Train error
0.0058402832168634716,26820,Test error
0.005479988793009998,26840,Train error
0.005484299876231175,26840,Test error
0.005425459486079327,26860,Train error
0.0054204083570682255,26860,Test error
0.005418142251928457,26880,Train error
0.005351511006727846,26880,Test error
0.005424401441536141,26900,Train error
0.005400282161762744,26900,Test error
0.005473022209908354,26920,Train error
0.005454093969586121,26920,Test error
0.00598048103140832,26940,Train error
0.006045625705287799,26940,Test error
0.0074783252376584486,26960,Train error
0.007212748937794287,26960,Test error
0.006528939433525422,26980,Train error
0.0066005126392017855,26980,Test error
0.005948174758772335,27000,Train error
0.0058000099437791035,27000,Test error
0.005982382159058688,27020,Train error
0.006089536595397815,27020,Test error
0.005591965227830094,27040,Train error
0.00561069060631478,27040,Test error
0.006606738601135462,27060,Train error
0.00641539336752224,27060,Test error
0.005419021905682137,27080,Train error
0.005359679530547371,27080,Test error
0.00547931096415973,27100,Train error
0.005442098386150634,27100,Test error
0.006179334188241128,27120,Train error
0.006031416000297717,27120,Test error
0.00563083474864263,27140,Train error
0.005601713094487934,27140,Test error
0.006090577535257673,27160,Train error
0.006127582600430974,27160,Test error
0.005787423857795418,27180,Train error
0.005757659325417638,27180,Test error
0.005544066368683668,27200,Train error
0.005333738242616546,27200,Test error
0.005953980289268033,27220,Train error
0.005754381030847515,27220,Test error
0.005778626872218062,27240,Train error
0.005733477559566897,27240,Test error
0.007349728602245735,27260,Train error
0.007107850383534544,27260,Test error
0.005822268959999161,27280,Train error
0.005737825269676242,27280,Test error
0.005581714548485427,27300,Train error
0.005605791722228191,27300,Test error
0.006029009492333797,27320,Train error
0.00596688342173586,27320,Test error
0.005812875297874018,27340,Train error
0.005713519254745226,27340,Test error
0.005458007247134534,27360,Train error
0.005222495971893248,27360,Test error
0.006372307719805096,27380,Train error
0.006052931671285888,27380,Test error
0.006214947102091879,27400,Train error
0.006083079047016528,27400,Test error
0.00543537568444062,27420,Train error
0.005352022790707962,27420,Test error
0.007459120441904694,27440,Train error
0.007604780691684153,27440,Test error
0.005403499845441957,27460,Train error
0.0053193497227776035,27460,Test error
0.005894286178448565,27480,Train error
0.005694096422043432,27480,Test error
0.005399994696258252,27500,Train error
0.005303815082519965,27500,Test error
0.005398696008314627,27520,Train error
0.005425296755222251,27520,Test error
0.005478270898206656,27540,Train error
0.005449248731080029,27540,Test error
0.005479104740634949,27560,Train error
0.0055433243274252714,27560,Test error
0.006821207920816764,27580,Train error
0.007010927159445958,27580,Test error
0.005444747462670278,27600,Train error
0.005408037153697943,27600,Test error
0.0061997747971627515,27620,Train error
0.006368949714206042,27620,Test error
0.005438306303762961,27640,Train error
0.0055020938499154085,27640,Test error
0.0053901044542712506,27660,Train error
0.005311309669059896,27660,Test error
0.008530875604981126,27680,Train error
0.00822503630020126,27680,Test error
0.005771733671382109,27700,Train error
0.005634909382273259,27700,Test error
0.005417571349774935,27720,Train error
0.00531232192547209,27720,Test error
0.005506688694875556,27740,Train error
0.0054570273645644695,27740,Test error
0.005969694962507026,27760,Train error
0.006084779582453947,27760,Test error
0.009335896758470743,27780,Train error
0.009018736389689704,27780,Test error
0.005904732322167029,27800,Train error
0.005855809152422349,27800,Test error
0.007679034883042908,27820,Train error
0.007882447344056036,27820,Test error
0.005543738217561337,27840,Train error
0.005652793619136255,27840,Test error
0.005384166008968103,27860,Train error
0.005381447436282091,27860,Test error
0.005389699139903196,27880,Train error
0.005331483885288299,27880,Test error
0.005928296851178162,27900,Train error
