Epocas,Pesos
25520,12.681588287862809
25540,12.691216944400136
25560,12.674972234060824
25580,12.705363560151065
25600,12.736095512874188
25620,12.709015494593288
25640,12.672812936132726
25660,12.686731519883391
25680,12.665521319174317
25700,12.678031611925515
25720,12.674080642778257
25740,12.700213873725192
25760,12.706862270379487
25780,12.706190518957097
25800,12.678938027605762
25820,12.690987443728316
25840,12.696694230766358
25860,12.709524411751353
25880,12.720294198739287
25900,12.74849663168471
25920,12.755275238086224
25940,12.717440765678186
25960,12.771032114046287
25980,12.738733336349252
26000,12.743602575803536
26020,12.725234683587551
26040,12.76215750348976
26060,12.742978273843875
26080,12.756031678694207
26100,12.73540424946415
26120,12.735536185388064
26140,12.747930529314175
26160,12.691547064836223
26180,12.739456651298802
26200,12.72551691377241
26220,12.746027924020858
26240,12.744865079405498
26260,12.780371912032207
26280,12.767077662561856
26300,12.795398048933311
26320,12.786717121509717
26340,12.802963081255998
26360,12.831299733451093
26380,12.778839830559571
26400,12.800315978552321
26420,12.868141271336016
26440,12.86030032896296
26460,12.834660475625647
26480,12.818534608630713
26500,12.78273320528765
26520,12.81838295297693
26540,12.805892650308174
26560,12.809905285652192
26580,12.843061456275311
26600,12.791297096561685
26620,12.86180275759032
26640,12.808064568091401
26660,12.842013016921221
26680,12.83825769401231
26700,12.856940458324562
26720,12.870895833633657
26740,12.898767338390982
26760,12.840438857425388
26780,12.831365856548349
26800,12.834568668222582
26820,12.841246287915522
26840,12.850675276201608
26860,12.844005508339029
26880,12.858465033816918
26900,12.854514775610273
26920,12.848589200520166
26940,12.831618082735984
26960,12.879573947170478
26980,12.834561235511277
27000,12.883430683097092
27020,12.855464456552939
27040,12.886292060412874
27060,12.93644129214698
27080,12.916297777062685
27100,12.914140203240787
27120,12.926218720893758
27140,12.906173884685355
27160,12.886676304126926
27180,12.907773820679187
27200,12.934110910816253
27220,12.957706891939438
27240,12.888806838659193
27260,12.949953076228642
27280,12.930612673186488
27300,12.903775074440809
27320,12.89837060567568
27340,12.909951526540606
27360,12.935616723259692
27380,12.92122469335545
27400,12.914143990236509
27420,12.912038873714966
27440,12.890131192602425
27460,12.929703272530308
27480,12.952382777644022
27500,12.9497721293349
27520,12.940420480444264
27540,12.957322345713791
27560,12.961088781626941
27580,12.954312328946632
27600,12.992608920916794
27620,12.961100109587
27640,12.99612961051374
27660,13.004055390835035
27680,13.05846268148847
27700,13.028311110246252
27720,13.020746183067411
27740,13.00835581115506
27760,13.003849539031158
27780,13.07340685873402
27800,13.026646679414652
27820,12.987320265142703
27840,13.008712867094225
27860,13.027326221915885
27880,13.024284430216774
27900,13.048336490408166
27920,13.029984943426356
27940,13.031123476873045
27960,13.02174907345665
27980,13.053547561958236
28000,13.022924091048626
28020,13.047038971515645
28040,13.037504566137706
28060,13.079922460968568
28080,13.042515165664042
28100,13.078918359045336
28120,13.031252154280939
28140,13.089520211714536
28160,13.068674235640621
28180,13.07332866960741
28200,13.041498824764638
28220,13.048802313472844
28240,13.038724385831888
28260,13.079853411691458
28280,13.106376378336567
28300,13.072513921131044
28320,13.137404486039049
28340,13.108769330608915
28360,13.103473560565988
28380,13.114956841121433
28400,13.104385911623046
28420,13.102347644840219
28440,13.161305210645294
28460,13.181009017177743
28480,13.105694484273377
28500,13.137708886609508
28520,13.145067781410965
28540,13.148275107603771
28560,13.13427427870293
28580,13.156224371580102
28600,13.158392298607584
28620,13.140420650008899
28640,13.139377858356506
28660,13.140459158455677
28680,13.170092094071313
28700,13.189042597353673
28720,13.130968183138172
28740,13.159256623651448
28760,13.139499523371995
28780,13.159757513966333
28800,13.15345314140763
28820,13.154133938192277
28840,13.200526251880184
28860,13.198352217643123
28880,13.210581818620046
28900,13.206632799718935
28920,13.20236546526511
28940,13.230771287700694
28960,13.271880441741645
28980,13.226703229494301
29000,13.190455240893202
29020,13.204373972224472
29040,13.208122742372694
29060,13.239715455335055
29080,13.212364356039567
29100,13.211587963319893
29120,13.173926258870669
29140,13.188142061478052
29160,13.235601928078122
29180,13.227589137203037
29200,13.199700002143963
29220,13.206800154697623
29240,13.192097269733642
29260,13.178074837448786
29280,13.19628675670964
29300,13.197248348166422
29320,13.233662646109138
29340,13.217738282764316
29360,13.226954437447876
29380,13.243522302338077
29400,13.244189241804028
29420,13.255169838331646
29440,13.222493796664109
29460,13.225130379749224
29480,13.269024533816024
29500,13.30570868341653
29520,13.316515505197113
29540,13.311846706438878
29560,13.317470151627225
29580,13.362046657500859
29600,13.308037248686748
29620,13.338280616488014
29640,13.32307939659427
29660,13.323697499086867
29680,13.341496814988878
29700,13.363858426710323
29720,13.359566530106857
29740,13.339788975341321
29760,13.361619350978517
29780,13.369141862583042
29800,13.344182216539526
29820,13.348116773559962
29840,13.340296730934156
29860,13.355754494355224
29880,13.391915377282643
29900,13.346484844603655
29920,13.342864426923796
29940,13.33831677656788
29960,13.374062275631765
29980,13.415139621555248
30000,13.424826791567025
30020,13.37390668925402
30040,13.392944384617898
30060,13.404054349150432
30080,13.405992062803831
30100,13.415828666975923
30120,13.432817738442003
30140,13.43301611023179
30160,13.440712592858569
30180,13.408231510926846
30200,13.461941695676057
30220,13.44934955131088
30240,13.480384998124487
30260,13.503094064631522
30280,13.46396753311075
30300,13.504339061390349
30320,13.502644085919218
30340,13.490742258486517
30360,13.464067636418172
30380,13.46540465025139
30400,13.490700594635037
30420,13.473054971289983
30440,13.476831673869457
30460,13.54158048648129
30480,13.494199879227217
30500,13.483409118035445
30520,13.491169200870942
30540,13.509606137175084
30560,13.499583968968285
30580,13.510838930495906
30600,13.504264899869593
30620,13.512129201684651
30640,13.535045575078016
30660,13.560533226968104
30680,13.52324955752653
30700,13.55186611306572
30720,13.556813182618818
30740,13.525201201248064
30760,13.548532296487481
30780,13.587549000324984
30800,13.573251624441035
30820,13.5787392514354
30840,13.549495492720148
30860,13.589400200642043
30880,13.550398093703862
30900,13.545760426457779
30920,13.523293408659935
30940,13.505271380122561
30960,13.525131383897943
30980,13.52209034771477
31000,13.567787715762334
31020,13.553744735408982
31040,13.58832156094033
31060,13.622548886998748
31080,13.57908648921474
31100,13.568465557034518
31120,13.599002042837157
31140,13.62001038537062
31160,13.609305711303755
31180,13.639238125451516
31200,13.594613873417622
31220,13.60909970900903
31240,13.605782746977376
31260,13.61238861320313
31280,13.613170803299365
31300,13.6495258132727
31320,13.614877100991855
31340,13.619219172615729
31360,13.613841323793869
31380,13.593116573829883
31400,13.597541861863771
31420,13.610173868323198
31440,13.605935271490106
31460,13.627299498407776
31480,13.61482318462825
31500,13.617421638104645
31520,13.621449087224466
31540,13.66319036812213
31560,13.668243887451808
31580,13.671255178570517
31600,13.667854232402881
31620,13.703317409321112
31640,13.66503435026614
31660,13.658913888241436
31680,13.657441753629412
31700,13.68013492894963
31720,13.695579599291175
31740,13.704440454137385
31760,13.691282430334493
31780,13.701849786446576
31800,13.709060891639847
31820,13.745111164536134
31840,13.760778999851247
31860,13.720415692010327
31880,13.742441028243995
31900,13.716365645779327
31920,13.735981669697253
31940,13.74351208902021
31960,13.722580853555407
31980,13.708785686487811
32000,13.732921455943035
32020,13.727829763842891
32040,13.732815301163267
32060,13.719756837675366
32080,13.709297988391391
32100,13.741823489001655
32120,13.690502211499696
32140,13.741281484684272
32160,13.746436066910775
32180,13.765377654032571
32200,13.700682721987578
32220,13.714090413529405
32240,13.714871228353134
32260,13.735336499856782
32280,13.718376968982337
32300,13.74948136307594
32320,13.781561210062376
32340,13.787267281759283
32360,13.773879150741745
32380,13.772936039360456
32400,13.742083829029365
32420,13.764365575767133
32440,13.795063519552073
32460,13.76274680164612
32480,13.806968911582903
32500,13.796782966484248
32520,13.794785584539522
32540,13.775453692875708
32560,13.821407252339744
32580,13.796976927654686
32600,13.816164399324004
32620,13.836562581827259
32640,13.798715960272165
32660,13.83886337181422
32680,13.857278940642708
32700,13.835197416010622
32720,13.808532414390143
32740,13.827039187920938
32760,13.867735584049562
32780,13.867224034027508
32800,13.849001910327505
32820,13.853889742579977
32840,13.857549479267163
32860,13.810787334526237
32880,13.855613511724819
32900,13.838422604098378
32920,13.857679233186495
32940,13.8657651532919
32960,13.862979273501045
32980,13.86570664885598
33000,13.85047557953621
33020,13.867005785423041
33040,13.852616179262364
33060,13.897410156193036
33080,13.888237923785255
33100,13.890150239945697
33120,13.87112822784869
33140,13.917421514801806
33160,13.882346014884636
33180,13.894051568404521
33200,13.908214411263302
33220,13.923092137753134
33240,13.926292991229392
33260,13.944776928594505
33280,13.950614576539351
33300,13.937744815107033
33320,13.935368251577412
33340,13.90803768012212
33360,13.957289855357718
33380,13.923099160061717
33400,13.903114350968789
33420,13.899710263468874
33440,13.90523709084053
33460,13.887924538337497
33480,13.891772213546897
33500,13.926300954007989
33520,13.924375001238205
33540,13.904231090359824
33560,13.924479785900308
33580,13.943358229854514
33600,13.941478320861005
33620,13.919795631334008
33640,13.91515662194902
33660,13.93154854072327
33680,13.985858117970881
33700,13.966715058409072
33720,13.949744049699845
33740,13.950000416156612
33760,13.924223167992324
33780,13.972975766843557
33800,13.95874973781282
33820,13.973615805400447
33840,13.951309840021942
33860,13.995946326384399
33880,13.969621805055631
33900,13.988610492116528
33920,14.00833521286556
33940,14.041190454823193
33960,14.024743313816932
33980,14.024701916973534
34000,13.988547216362134
34020,13.980777624713394
34040,13.994920067268776
34060,14.010432109532918
34080,13.970362752321096
34100,14.00257942053993
34120,14.008592831156534
34140,14.004784579454402
34160,13.993036237747383
34180,14.035874292660992
34200,14.040444020404045
34220,14.025763457606196
34240,14.061397820462965
34260,14.02815302294433
34280,14.000986635904747
34300,14.061406989663508
34320,14.05108781096462
34340,14.024247571660084
34360,14.081449955696375
34380,14.076172390772594
34400,14.058906706823382
34420,14.085719301071912
34440,14.073522065257603
34460,14.095448338480622
34480,14.07121719375544
34500,14.080255332671092
34520,14.049516420635204
34540,14.055603672880851
34560,14.06476463292545
34580,14.100888879182126
34600,14.05231007441771
34620,14.082598655797753
34640,14.155074112164503
34660,14.112517185821709
34680,14.095697481645082
34700,14.085353380791485
34720,14.133891876929813
34740,14.097078362089059
34760,14.082791638082305
34780,14.057903749038429
34800,14.056274278216097
34820,14.081827219116319
34840,14.098132841088582
34860,14.152903175441338
34880,14.127929024718973
34900,14.110270583058494
34920,14.11199671524151
34940,14.137917772239202
34960,14.149607925314237
34980,14.111126239557603
35000,14.12492177557684
35020,14.122066127348344
35040,14.16196583646099
35060,14.10968664720617
35080,14.140351266030759
35100,14.182210595256475
35120,14.169703348276345
35140,14.171577303618935
35160,14.171091070765407
35180,14.20297716249071
35200,14.207425886698664
35220,14.178922897956415
35240,14.150876809549535
35260,14.160593946732808
35280,14.1606996600005
35300,14.193354635258371
35320,14.160802501290977
35340,14.149608910851965
35360,14.167125468349312
35380,14.172206714602915
35400,14.211311363114419
35420,14.218899420347357
35440,14.218853607948166
35460,14.210765658752344
35480,14.222832642166392
35500,14.200964675669047
35520,14.24212239192019
35540,14.235574341617243
35560,14.22383073239591
35580,14.245527107128186
35600,14.241017614870914
35620,14.229055713272185
35640,14.188144526843093
35660,14.2179713193447
35680,14.257156433146623
35700,14.242722115613407
35720,14.273728776937018
35740,14.243346633899028
35760,14.280872969293693
35780,14.235961187995596
35800,14.262164443897698
35820,14.28250946770736
35840,14.26461916777388
35860,14.247642746761505
35880,14.241426014030981
35900,14.29342954118705
35920,14.23658086365543
35940,14.24775874410158
35960,14.249632831418282
35980,14.259488282903744
36000,14.275543740802187
36020,14.276817472462808
36040,14.29500177515585
36060,14.264097386453521
36080,14.285128330608574
36100,14.281042568016412
36120,14.346265281170556
36140,14.284572688667172
36160,14.296207604175187
36180,14.283799898958588
36200,14.295230704167423
36220,14.260039467361118
36240,14.263695456117915
36260,14.293525518864808
36280,14.334795307541018
36300,14.331037466576976
36320,14.355641367353527
36340,14.334756698642217
36360,14.366256184035102
36380,14.350794269927317
36400,14.333420195999288
36420,14.335576432227853
36440,14.335155589422424
36460,14.337959584193559
36480,14.373064875110085
36500,14.349995731804999
36520,14.356301384291665
36540,14.352097898833104
36560,14.408294026545114
36580,14.402126071546483
36600,14.377026974421188
36620,14.437768203346263
36640,14.42642572608015
36660,14.41252037705443
36680,14.37764209349442
36700,14.367576802658737
36720,14.399993055616203
36740,14.43166266166287
36760,14.381917732480805
36780,14.43054651364541
36800,14.401800131799867
36820,14.387892240461749
36840,14.384194685953469
36860,14.403518348468237
36880,14.427271136783443
36900,14.430641787522195
36920,14.396050408583113
36940,14.457162521567684
36960,14.409253096255085
36980,14.41243769065797
37000,14.45916241916747
37020,14.403467140464272
37040,14.419702183424324
37060,14.435486414007629
37080,14.455315136058314
37100,14.427032606500546
37120,14.440367501178516
37140,14.412796145762993
37160,14.452400146309783
37180,14.390603739368583
37200,14.486638297958947
37220,14.49207975243404
37240,14.45798618271506
37260,14.495733159287779
37280,14.476883730824806
37300,14.48147559076251
37320,14.490968988692615
37340,14.47070218265781
37360,14.533295537942589
37380,14.481676141763426
37400,14.459340421477538
37420,14.476471558621046
37440,14.49555151387707
37460,14.454417495430796
37480,14.522088454219654
37500,14.456679741814007
37520,14.496514815089744
37540,14.498210281507738
37560,14.552323976881604
37580,14.494529056550228
37600,14.498740635920464
37620,14.518463385987861
37640,14.500251212543901
37660,14.508018042265306
37680,14.541158136847454
37700,14.559407146759828
37720,14.552715955560087
37740,14.533706688138318
37760,14.5280616483895
37780,14.542519514780462
37800,14.540945379619693
37820,14.526881897450473
37840,14.54195268034723
37860,14.555466224233514
37880,14.536227243802067
37900,14.546729383739684
37920,14.522775526547399
37940,14.539878619102936
37960,14.570657519649476
37980,14.572470200333301
38000,14.611460253822731
38020,14.57704939653687
38040,14.584062571551426
38060,14.581826569826829
38080,14.58743723167671
38100,14.605520561057347
38120,14.5889165687605
38140,14.563997383467518
38160,14.58491149361447
38180,14.60681399755618
38200,14.59882714452316
38220,14.595936953002257
38240,14.598430354554928
38260,14.646756995458816
38280,14.600742929856054
38300,14.61490555511368
38320,14.630004932444802
38340,14.676599740521766
38360,14.666868138183807
38380,14.63001480128449
38400,14.655348683190095
38420,14.7173993676879
38440,14.660755090760851
38460,14.672308365784026
38480,14.659193328813044
38500,14.659258202885729
38520,14.647460346996588
38540,14.639529647536012
38560,14.638322590438175
38580,14.655069685269787
38600,14.65294916995341
38620,14.651589356023926
38640,14.680211079716859
38660,14.73291506642808
38680,14.738148682764198
38700,14.70645340880648
38720,14.727977489736224
38740,14.73346509753856
38760,14.68362854311185
38780,14.680380802717902
38800,14.729433957812983
38820,14.67852533898831
38840,14.698658565362704
38860,14.696734416269301
38880,14.714089707635372
38900,14.710746764947075
38920,14.690306585442052
38940,14.704971436794722
38960,14.69166951244607
38980,14.673105310897348
39000,14.697488383755962
39020,14.686083583177673
39040,14.712562101108489
39060,14.715302885690049
39080,14.688973401605544
39100,14.69618710236512
39120,14.682832392978927
39140,14.709830643961588
39160,14.71612488906522
39180,14.714859549901151
39200,14.694669133197362
39220,14.699460919714816
39240,14.749885484963727
39260,14.70642916060961
39280,14.701842941239176
39300,14.733000738228606
39320,14.733896064818108
39340,14.732710160706599
39360,14.737794499299916
39380,14.723949082600077
39400,14.699333420661175
39420,14.741795636741276
39440,14.751341903188479
39460,14.771852658296396
39480,14.825681148064424
39500,14.81369856591962
39520,14.785110679522852
39540,14.75576480553525
39560,14.767147381487755
39580,14.81192159934061
39600,14.795192461232176
39620,14.77204118021481
39640,14.789895874600276
39660,14.812538238702766
39680,14.802405997204552
39700,14.85562359728986
39720,14.799122107388794
39740,14.860227509010006
39760,14.83726430844607
39780,14.819346318295828
39800,14.84532256359513
39820,14.858537767984398
39840,14.867955906109064
39860,14.868794279360069
39880,14.824327246851478
39900,14.855659805896966
39920,14.813641316881025
39940,14.820840299770465
39960,14.818524051760615
39980,14.831446590200677
40000,14.838832764844708
40020,14.898682848307875
40040,14.82864523599706
40060,14.873544219331269
40080,14.876003334919883
40100,14.885679609588953
40120,14.863949794691074
40140,14.863850366373331
40160,14.87967434698534
40180,14.875218468676142
40200,14.859127601618262
40220,14.858103966598392
40240,14.889066787862198
40260,14.883245017773046
40280,14.896977791994537
40300,14.905938188004091
40320,14.93359743189554
40340,14.914612660036848
40360,14.943130798956041
40380,14.885275497066981
40400,14.851249732767162
40420,14.999553902555366
40440,14.891366972768594
40460,14.901340436896845
40480,14.920921200943784
40500,14.89256646128592
40520,14.905283683841994
40540,14.887889940331952
40560,14.906297194223814
40580,14.932760394151451
40600,14.923303482275713
40620,14.944797935652698
40640,14.95240133049855
40660,14.940100974912607
40680,14.941566385446496
40700,14.94618475580757
40720,14.92708344053627
40740,14.919691753857059
40760,14.929328181825067
40780,14.90269685278284
40800,14.948356256753376
40820,14.925088472509389
40840,14.911411694606576
40860,14.959664794916359
40880,14.963796385023391
40900,14.968055730446977
40920,14.948754119217952
40940,14.948929675369694
40960,14.93390622833671
40980,14.908359546919124
41000,14.967250470139563
41020,14.962014676621163
41040,14.957972456482725
41060,14.993424729179685
41080,14.929978238053696
41100,14.97686238144387
41120,15.006480047108251
41140,14.959999714340412
41160,14.96774190832758
41180,14.944177358724001
41200,15.026088376107099
41220,14.969766359277008
41240,14.982672608170983
41260,14.979590157064031
41280,15.00477050879482
41300,15.001486050906287
41320,14.952741845892037
41340,14.989137691285993
41360,14.999280630967437
41380,14.977314721596176
41400,15.021461746150905
41420,14.967781128435231
41440,14.996934821895675
41460,15.01137197143128
41480,15.018653502532601
41500,15.01791214015936
41520,14.997662723030434
41540,15.039243389913121
41560,14.983026760586782
41580,15.019688831503927
41600,15.023844989398148
41620,15.025930565554454
41640,14.995161776658232
41660,15.02345036120354
41680,15.013014373871263
41700,15.05924912736208
41720,15.035853233317336
41740,15.064268760339457
41760,15.03661084822446
41780,15.062462395079635
41800,15.050789181512146
41820,15.060065253502138
41840,15.041297805066822
41860,15.059783211736308
41880,15.082509052404866
41900,15.062680219920967
41920,15.073712656758929
41940,15.086923152323173
41960,15.036893059136512
41980,15.07664832933064
42000,15.074844915081751
42020,15.023300451515635
42040,15.101038835302415
42060,15.09130735991392
42080,15.102572350650721
42100,15.071227645654162
42120,15.09875136948521
42140,15.074583307515386
42160,15.066830613548223
42180,15.094630560474554
42200,15.130800450800455
42220,15.094881786138174
42240,15.085517560810809
42260,15.06326219035326
42280,15.102020538873507
42300,15.092843747970317
42320,15.06804552680287
42340,15.08058744766958
42360,15.099452410446021
42380,15.08071477864793
42400,15.081717093956883
42420,15.121955233875351
42440,15.101125028949127
42460,15.066830541565256
42480,15.0741330623436
42500,15.072483446306947
42520,15.118946171260388
42540,15.088763015251653
42560,15.110032667344647
42580,15.136153867244794
42600,15.132491834130478
42620,15.132495697773575
42640,15.108497516916795
42660,15.127960920648155
42680,15.099206042532153
42700,15.144750615023307
42720,15.13679420474605
42740,15.130253782118757
42760,15.151391290395669
42780,15.141663331448505
42800,15.107142779940705
42820,15.122830670400372
42840,15.13856962457264
42860,15.187148152035428
42880,15.183317715724343
42900,15.14783332903128
42920,15.13457495398943
42940,15.194826148417103
42960,15.136462341822988
42980,15.188112994275828
43000,15.194968675150747
43020,15.152539119154811
43040,15.181855566717992
43060,15.207334034787348
43080,15.197620920332138
43100,15.195184377540372
43120,15.160784796769958
43140,15.220200865655404
43160,15.202629195941562
43180,15.18881034645472
43200,15.215323719572698
43220,15.224555200663502
43240,15.192936908301379
43260,15.199620305942304
43280,15.220610981887344
43300,15.244688833864098
43320,15.227995235866068
43340,15.212011681217554
43360,15.257690284188659
43380,15.241222293135412
43400,15.25334460691182
43420,15.205146199038658
43440,15.252163264458746
43460,15.221871154917874
43480,15.217041012933304
43500,15.211693356876877
43520,15.215437733451466
43540,15.227992669166369
43560,15.187154370336685
43580,15.202441764035663
43600,15.218909072805832
43620,15.212916907853957
43640,15.24337455394809
43660,15.23882793436007
43680,15.22541920973439
43700,15.259955842382634
43720,15.26627025476052
43740,15.280726138202049
43760,15.237489779560576
43780,15.282883157559008
43800,15.267853170288095
43820,15.271658475103761
43840,15.290323859733913
43860,15.238219099490479
43880,15.298632773851695
43900,15.250781452124293
43920,15.26198375682161
43940,15.223230035886191
43960,15.265770503913771
43980,15.283640853748603
44000,15.287244883166611
44020,15.296634261861326
44040,15.270655784491833
44060,15.297024641910069
44080,15.32463899452829
44100,15.314957043426201
44120,15.31717723393471
44140,15.30886224687173
44160,15.298329278797542
44180,15.304438913817322
44200,15.325449088822907
44220,15.320105160929403
44240,15.299005668542957
44260,15.31789192564186
44280,15.291886323860979
44300,15.301662178379557
44320,15.302230422366218
44340,15.293835228090607
44360,15.321025577011595
44380,15.31269583716701
44400,15.28845475583709
44420,15.350542801336239
44440,15.359256987154438
44460,15.390791701296092
44480,15.3360368525931
44500,15.347966264444832
44520,15.363293202123597
44540,15.365655138455573
44560,15.377631389204199
44580,15.378289535929412
44600,15.317283010447465
44620,15.39446581388584
44640,15.41482247074281
44660,15.364757205979672
44680,15.370331303527909
44700,15.369720834841015
44720,15.351816198509418
44740,15.395852475828335
44760,15.386811504761102
44780,15.364626938645863
44800,15.3608935682796
44820,15.340035216930405
44840,15.418201527589787
44860,15.377508621848664
44880,15.360312505171477
44900,15.39791478082298
44920,15.424218692021888
44940,15.396581447393892
44960,15.365420706696526
44980,15.411056586376752
45000,15.386297123898826
45020,15.399481798801846
45040,15.454105097553592
45060,15.410584575603481
45080,15.410194980622073
45100,15.4305531934072
45120,15.48118296769929
45140,15.407122436976888
45160,15.431174134616088
45180,15.429610927009643
45200,15.49044408211454
45220,15.470975867341007
45240,15.448797708579388
45260,15.387931200418528
45280,15.437333029732232
45300,15.454367219171678
45320,15.446150167364648
45340,15.441691650292878
45360,15.444892573936702
45380,15.45687242919008
45400,15.447138136485297
45420,15.446434296486357
45440,15.42972914656954
45460,15.481268206077445
45480,15.440893884820118
45500,15.44503718930994
45520,15.445384368808327
45540,15.50874992538699
45560,15.487014841020212
45580,15.509242675125908
45600,15.550678219855289
45620,15.507870151958528
45640,15.493721200345195
45660,15.525443142329578
45680,15.52801363320274
45700,15.476466948775325
45720,15.496729370477322
45740,15.487825508578286
45760,15.447612186681893
45780,15.467456733143688
45800,15.473470104988488
45820,15.496095289551828
45840,15.492365459030488
45860,15.493850914908272
45880,15.463525695896609
45900,15.502179947153245
45920,15.482495735764244
45940,15.52074027886674
45960,15.509960656066927
45980,15.536449740221238
46000,15.489280897548248
46020,15.49131978494102
46040,15.483118047309649
46060,15.455566015966006
46080,15.459505812113253
46100,15.46918930668869
46120,15.50164088235645
46140,15.488593291568801
46160,15.575464873904894
46180,15.528930484880696
46200,15.547593318685731
46220,15.51240880826737
46240,15.523589562331445
46260,15.531855371390183
46280,15.563586300181104
46300,15.550073465214853
46320,15.509684446029478
46340,15.492012005638674
46360,15.547246260796136
46380,15.541203981186502
46400,15.530445418123291
46420,15.552436762254093
46440,15.506429671889851
46460,15.528835767664535
46480,15.587598125859776
46500,15.548408741268045
46520,15.516379405018004
46540,15.515979247615528
46560,15.526189656311724
46580,15.535404183631607
46600,15.543295038870133
46620,15.513656723887095
46640,15.553486167813087
46660,15.566687742202696
46680,15.542621504692647
46700,15.576238126538533
46720,15.579890062685628
46740,15.550336970962377
46760,15.589255358660314
46780,15.569720337381
46800,15.523550085590092
46820,15.564950366808235
46840,15.568505792488995
46860,15.595192378162933
46880,15.52945677931286
46900,15.526004154056377
46920,15.552595545275853
46940,15.549062341892776
46960,15.537928227519679
46980,15.549376507116714
47000,15.543079923331073
47020,15.55171479747091
47040,15.537740720025152
47060,15.553435544559925
47080,15.527724698528202
47100,15.572801569107352
47120,15.565121913759125
47140,15.522393343815857
47160,15.576307754994854
47180,15.597205643301297
47200,15.572691478338596
47220,15.583692716160233
47240,15.622624711814026
47260,15.616573512310492
47280,15.59010325691618
47300,15.573945099124996
47320,15.567442515961382
47340,15.58781162108725
47360,15.562034725049823
47380,15.592401989619477
47400,15.566132154763615
47420,15.60361517502357
47440,15.618553734594649
47460,15.62459512589021
47480,15.665773149027903
47500,15.67242525052108
47520,15.614604882915419
47540,15.59780228357419
47560,15.663906272677618
47580,15.677855361690405
47600,15.654928171289843
47620,15.642013323777329
47640,15.630027145630644
47660,15.694044483161456
47680,15.666263871147843
47700,15.672533932222793
47720,15.661583324261244
47740,15.669500320669869
47760,15.647271366711772
47780,15.680062733605052
47800,15.714405421561436
47820,15.675612806019451
47840,15.65156018551166
47860,15.688863483635055
47880,15.674387455100057
47900,15.711981037056225
47920,15.637107751746456
47940,15.650452230891993
47960,15.665607651942185
47980,15.675044545172103
48000,15.699911303458183
48020,15.711469701442073
48040,15.64442409055028
48060,15.706329712574803
48080,15.720063101256173
48100,15.700343736911073
48120,15.725972016766928
48140,15.711678610642416
48160,15.769425222236912
48180,15.718988713006986
48200,15.713871400605381
48220,15.704084035973887
48240,15.690602708970955
48260,15.718345091999801
48280,15.743232820497678
48300,15.69788010028746
48320,15.725414505851099
48340,15.696696933525963
48360,15.713635024399817
48380,15.731636359920099
48400,15.701816747822548
48420,15.689439991289417
48440,15.692931640104064
48460,15.732113611677786
48480,15.710631232601642
48500,15.710742963041653
48520,15.7471387308643
48540,15.751153602703546
48560,15.72295809002286
48580,15.750088364381853
48600,15.799226804715827
48620,15.731683997846766
48640,15.785102553644126
48660,15.730535137243585
48680,15.742384790491649
48700,15.71515942497414
48720,15.748140908925315
48740,15.73940109643522
48760,15.733128467658013
48780,15.761613994817267
48800,15.76482565727456
48820,15.771783540382769
48840,15.805147050811552
48860,15.755530876725448
48880,15.78798343455808
48900,15.768558684064898
48920,15.805047571072086
48940,15.788251407784255
48960,15.76003428621419
48980,15.73246299260057
49000,15.754011752100471
49020,15.783785437707783
49040,15.745898880187509
49060,15.819120741370579
49080,15.792966494738618
49100,15.764982276060717
49120,15.796024475165515
49140,15.779411286928866
49160,15.795389452375293
49180,15.741626035838543
49200,15.762826035723947
49220,15.799681908923068
49240,15.744877996011203
49260,15.774408015114846
49280,15.768376227503783
49300,15.772313022456686
49320,15.801850490369606
49340,15.84014486982645
49360,15.832550511235317
49380,15.838212077084517
49400,15.853137375562724
49420,15.84657324796874
49440,15.870636474968663
49460,15.842015141651974
49480,15.873665808743159
49500,15.862034078883235
49520,15.9009151497322
49540,15.836144816850652
49560,15.830045005465365
49580,15.847271570066813
49600,15.905381930528165
49620,15.807974154493014
49640,15.817680211229234
49660,15.806974444982705
49680,15.817485430087295
49700,15.834505357455882
49720,15.82122885387098
49740,15.8432846627441
49760,15.798659422785565
49780,15.826062626171465
49800,15.79550371165347
49820,15.812685370389351
49840,15.799351838500943
49860,15.852741576064457
49880,15.832362535873024
49900,15.868165381291043
49920,15.825993567390128
49940,15.804113818981389
49960,15.820941896376294
49980,15.8701455446131
50000,15.83780847462129
50020,15.913081801691066
50040,15.91040666090336
50060,15.90356844227918
50080,15.873871647323105
50100,15.873753623756015
50120,15.890681715493299
50140,15.897975427387866
50160,15.871987474775548
50180,15.892214847925949
50200,15.897801026129276
50220,15.899355991182363
50240,15.871810668210912
50260,15.896986013529986
50280,15.869258143542702
50300,15.906248021116118
50320,15.889088779521662
50340,15.905827042259494
50360,15.911464887117582
50380,15.930738130898064
50400,15.900476682061559
50420,15.876986328809688
50440,15.87818100060359
50460,15.898971732934086
50480,15.893477386417617
50500,15.921606352067077
50520,15.879751256419258
50540,15.901587785158595
50560,15.897780692801899
50580,15.907891886641291
50600,15.915541876684426
50620,15.952731268447424
50640,15.902558166747507
50660,15.948390754204102
50680,15.905094762408513
50700,15.95296787427993
50720,15.933187541562468
50740,15.889530587853855
50760,15.925253184647016
50780,15.907813636252683
50800,15.926532693727513
50820,15.922967513307892
50840,15.924614283181306
50860,15.955605384239698
50880,15.917586303546248
50900,15.945695243204812
50920,15.906794626555179
50940,15.88611087329253
